x,y,token
-36.709743,40.751038,piled
-35.728855,24.603683,smoked
-19.193134,11.2475395,herring
-46.171715,1.3341788,Larks
-1.4903562,-11.780553,uncles
-17.519947,45.90514,shadowy
-28.181137,3.3829997,splendid
8.183329,-38.16763,godmother
-41.333942,20.81329,wand
-14.196184,-20.125221,housework
-51.738583,10.216999,someone
5.6387334,-36.716198,jolly
-4.758476,50.037407,Europe
3.8780367,14.2330265,America
2.581908,-2.603356,wayward
7.3754473,-32.792854,Honest
6.443742,10.255956,Thee
15.312417,-27.41142,Piccola
-7.8141813,-9.917281,France
4.442993,-2.793035,Sad
-44.802216,7.2856936,woke
-53.96313,-0.2959125,Fir
-53.961067,-0.29738227,Tree
-17.131989,-10.817834,experiences
-10.06156,-10.689908,text
4.818323,9.835252,memories
-42.940918,-5.4810805,_The
-37.318462,17.135612,slim
-19.290447,40.936596,rocked
-46.846504,22.7206,swung
-16.268492,50.37195,ocean
-30.780779,27.375002,sledge
-43.070667,34.65717,tub
-19.255428,45.66778,floating
-29.560514,25.093035,wheeled
-30.076317,26.073696,hobbling
-12.360835,26.994665,hospital
0.66664344,-15.508486,babies
-48.830826,-0.68557304,Elsa
-30.768618,1.8534558,fairies
-32.096462,28.236362,hopped
10.523893,-37.283936,chaps
12.876024,-26.884325,Thumb
26.199919,-25.044436,Ring
-5.7205906,-4.6724763,cooking
-33.836,26.017456,broom
-35.951927,9.453983,shoemaker
-19.15694,8.494948,stitch
-6.9893184,20.980043,Bright
-0.18333009,-24.246992,customer
-14.193153,23.286,pairs
-30.111147,26.049698,elves
-38.0098,23.447454,commenced
-30.40343,45.547455,trousers
-7.7086177,39.73605,eve
-20.117521,11.629125,cleaned
26.970457,-49.4243,OTTER
-53.211082,-5.277508,Otter
11.567544,-23.83042,Chief
11.629425,-23.94981,War
11.700067,-23.993916,Woodpecker
11.685992,-23.943613,gong
-0.993065,-11.197791,trod
-48.409237,-5.9509263,Lizard
-48.953053,-3.1121874,Tortoise
-33.945675,38.893017,trailing
-33.995056,43.40588,pike
-36.716442,12.999279,shouldered
-4.9230366,19.671053,Around
-53.16505,-8.527576,Brahmin
-31.55666,1.5172352,grumbling
12.161809,30.686712,loads
-20.222778,46.79007,overhead
-29.685987,14.536676,vacantly
2.4789422,-18.775827,Show
-50.538433,-2.345783,Camel
-34.93611,35.105537,swam
-2.7876275,-19.03052,Consequently
-39.829987,3.9399505,mouthful
-35.91457,-10.897418,crazy
4.1504173,2.3040512,pioneers
-7.2638254,49.70121,Mississippi
-5.731189,46.966934,River
-4.8710966,49.775192,Central
-8.1653,49.651382,inland
-13.466212,28.40421,huts
-13.1907625,24.69257,dug
-13.335497,25.824978,vegetables
-12.520789,38.5082,shoots
-12.16793,40.634296,crickets
-9.923315,46.814415,swarming
-31.793238,34.898987,crawling
-20.514194,42.322594,streaming
-15.364442,41.673775,trenches
-12.448458,47.787815,flapping
-11.583309,40.6535,gulls
0.47160512,3.5347788,Snow
-12.583516,33.44718,soaring
-26.45615,29.604244,circled
-43.67092,5.686462,shrill
-16.660963,37.947037,outspread
-18.717785,46.3642,hovering
-13.25516,21.6017,pioneer
-39.57454,35.295425,weaving
3.1127307,12.371595,schools
-29.36732,25.965155,gull
-37.875935,-2.9355571,emperor
-9.205262,50.344574,China
-48.60578,-1.9028481,Emperor
-41.287235,-12.739265,Chamberlain
-28.699099,15.277096,trampled
-17.701208,8.779021,scraps
-31.197987,4.4771805,courtiers
-22.40389,21.346731,silken
0.15676345,11.151635,halls
-25.756762,17.43165,Inside
-23.654037,5.1938343,diamonds
-30.745256,6.0291867,nightingale
-24.65145,11.054844,tunes
-43.34214,4.9672523,whistle
18.752901,-31.708158,r
-20.680983,15.06626,churchyard
-49.554825,-1.4935505,Margery
-19.206795,14.698945,plum
-24.818333,28.012386,peas
0.8009661,16.705761,Flowers
-48.231197,0.41946736,salad
-48.199135,6.00723,lettuce
1.2395462,-16.16698,radishes
-1.4997022,17.766005,wider
0.5611884,-16.81812,weeding
12.914545,-41.606743,wouldn
28.9391,-50.613094,Illustration
-0.7928088,-16.359453,postman
-4.227085,-14.866825,label
28.772814,-46.260582,BROWN
0.5511476,-7.5565495,Canterbury
-29.343561,34.652435,ploughed
-28.081116,37.012108,platform
-32.718452,40.26072,curved
-39.01748,29.229115,rake
-43.63917,3.070114,scrambling
-8.169586,29.663574,ploughing
-13.222895,25.309702,afternoons
-43.245903,34.558414,spade
-38.418682,45.630165,inches
35.659973,-28.497517,hoe
-20.795172,29.479162,shallow
-10.887015,3.55885,vegetable
-27.640312,17.983768,crust
-47.145153,6.388984,radish
-12.674306,26.951223,twos
-33.153187,31.717949,peeping
-27.289692,34.462994,faintly
-31.20803,39.88032,wrinkled
-37.43234,21.05182,twinkle
-11.543676,29.289455,parks
-33.67934,5.1821375,Ducks
-5.6246605,36.272587,shines
-6.971551,-12.20237,legend
-45.120815,0.07417391,Sicily
5.0833764,8.268516,chanting
-3.8462412,16.435911,madly
-6.8231115,28.014263,pounding
-35.979153,34.003544,peering
-21.171236,43.575176,fluttering
-32.337715,31.157475,stair
-30.20778,26.5388,corridors
1.8007072,-8.624625,impostor
-45.26382,0.24875979,jester
-36.38269,12.827434,ape
-4.715629,46.15153,procession
-6.8740726,25.877184,trains
10.815165,-37.58688,madman
-23.629263,29.43328,cathedral
5.6536627,22.041893,monks
-20.625029,39.147808,throbbing
-27.722486,10.513586,absorbed
-32.511623,10.013036,Elector
-47.251953,7.8730392,statue
-23.525621,42.626118,bronze
5.167949,-4.462653,overjoyed
13.006215,-29.110048,Herr
12.93343,-29.196756,Grupello
-32.65553,-2.9242485,Royal
-15.378607,13.800332,hammering
-24.108953,-9.085607,artistic
1.3401896,-33.867188,flaw
-23.52016,35.14511,hammered
-1.3012048,-7.1712446,slunk
-41.767326,3.321514,Cherry
-15.890208,-3.703566,Gladly
11.538664,-17.276514,wills
-11.884036,42.471977,dazzling
-22.746775,46.03509,roses
-39.02972,-11.617313,Fairy
8.739905,-33.93994,prick
16.688887,-20.86295,warnings
1.8919808,-37.917637,annoyed
-48.147923,0.14197564,Zelia
7.346651,-33.000443,disobey
-10.143813,-19.714384,tutor
-37.946533,-2.891678,Suliman
-13.959444,17.189617,clash
-25.261251,29.321236,monster
-45.44154,20.750572,gazed
-20.750181,2.8151062,deformed
-13.82681,28.360458,trappers
0.6249514,-12.432293,buzzing
-23.068932,17.556664,kennel
-5.471208,-6.298333,poisoned
-8.841028,37.472713,eastern
-41.492367,3.4273756,hermit
-40.673462,27.538383,beak
32.370033,-18.77925,bleed
-11.724475,38.879677,digging
12.392165,-26.03684,NEW
-7.6851993,-9.847347,Orleans
-13.026845,20.362204,hotels
-39.908775,27.967197,leans
-4.8105774,-15.785935,wears
-12.202768,5.3504744,monument
-45.299538,-4.986997,asylum
27.627176,-23.743738,Sisters
-29.747269,-33.9242,customers
-21.428661,47.56647,steam
-20.843407,36.684566,factory
-8.959926,-11.62139,Catholics
-8.403739,46.640064,mines
-3.533363,7.7992296,fights
3.7695704,11.305425,legends
-30.428946,20.598303,Dagda
-30.085484,20.262518,Fomorians
-23.366,43.49593,metal
-38.131897,20.297987,magic
-3.1865063,-6.3340364,buckle
-5.998886,31.050913,Forth
-8.608447,19.045422,chords
7.855818,-0.21735673,comrade
-6.1880717,15.622206,Tears
-51.32636,-2.4656131,tailor
-36.77315,14.617443,garraun
-41.662903,28.686321,peg
-15.022295,12.194287,commence
-5.978452,-4.8783016,gallon
-8.527611,50.533302,Sea
-41.2467,-14.465105,remarked
5.492412,22.030201,Frode
5.658886,1.6910709,Denmark
-18.33419,11.9568815,Giant
-18.33108,11.953245,Maidens
-5.3385324,16.388432,Directly
-15.292191,9.934026,pitiless
3.0642376,-10.991027,approaches
-7.7374415,-15.284332,bloodshed
-15.212957,14.670948,tramp
-35.396587,23.975046,braces
-20.565865,44.210857,crash
-19.783201,43.241245,gleamed
-27.907747,41.872314,robed
-44.4786,21.567816,stride
-35.459038,21.248978,wistfully
-36.415607,13.785771,finely
-36.35399,-14.641812,lunch
-23.842527,20.090399,drowsy
-26.79974,16.478207,nap
-12.986101,26.36252,sleepers
-30.48364,12.7537565,fireworks
-24.574839,23.227095,bony
-40.47076,5.383547,whistled
-29.798935,10.896834,slower
1.7775097,-15.079472,budge
-4.516354,4.9976254,blankets
-11.464595,-16.868494,Castle
-28.733902,18.281595,scratched
-13.885866,39.984528,stumps
-33.924416,12.658052,grasped
-30.43353,34.339573,slimy
-26.027552,-8.894533,animal
-4.8563094,36.903828,ray
-18.890163,46.338436,gigantic
-33.078022,38.084312,waving
-18.393492,40.09484,clang
-13.840047,23.264307,baggage
-36.267212,32.201897,striding
-2.5394218,-15.693118,challenge
-7.3525996,43.06007,processions
-22.736204,21.815434,peasant
-46.561054,-0.21292531,clown
-46.350674,3.2808394,grin
-39.817497,13.825151,cat
25.365147,-21.28149,Together
-20.891537,36.62734,hut
-37.987064,-14.780579,everyone
-48.02356,-5.743289,timidly
-12.263799,28.457752,cells
-7.0557556,-11.381583,Germany
-46.376698,0.5612656,Gottlieb
15.675012,-19.282576,Child
-45.41921,-12.920333,gruffly
-38.2741,38.27625,loaded
-4.6510377,-3.0228612,dame
28.480042,-21.072348,Babe
-18.493862,43.696507,silvery
-41.494343,-6.5911884,Diamond
-12.713325,19.00593,daisies
-24.574175,21.913225,Dewdrop
-17.831753,42.99336,blazing
-25.693308,20.73252,fixedly
-22.035555,19.821487,Beetle
16.226635,-17.645422,Sire
8.350863,-24.965216,responded
-1.5382894,-0.27535677,interpose
-43.720734,21.364037,flashed
-22.385624,33.14962,vivid
-22.87564,44.777245,violet
-22.946547,19.57649,flashes
-31.065428,34.625786,splashed
-39.608677,2.6864297,sob
-35.613483,34.581635,slid
-20.438154,15.9591,homeward
-3.2254093,-17.532564,Simple
0.3101194,-4.2785134,Adventures
-54.068512,-4.876285,Buster
29.102274,-46.249126,BUSTER
29.13908,-46.266182,BEAR
-42.474323,20.746216,yawned
29.138237,-51.141567,Black
-53.121433,-3.831127,Sammy
-53.012547,-3.7084348,Jay
-33.258083,32.76507,screaming
16.024326,-28.836946,Thief
-47.030975,-0.13837048,grinned
-52.556107,-3.8384683,Chatterer
-52.346424,-3.7460577,Squirrel
-53.09253,-4.0116906,Blacky
-52.90725,-3.6835465,Crow
-54.253384,-3.4722466,Brook
-40.725918,2.2765155,grumbly
-40.72869,2.3020308,rumbly
-52.41334,1.7328726,trout
6.8812933,-24.579243,fisherman
27.881542,-45.140682,EVEN
28.495123,-45.642513,WITH
-52.950848,-5.124992,Billy
-52.96881,-5.116375,Mink
1.1332983,-14.813323,bully
-54.723576,-3.0884018,Smiling
-54.737404,-3.078993,Pool
-54.944756,-3.0134463,Meadows
-11.962633,31.709507,coated
-48.73183,7.4113307,muddy
-4.0591044,2.1906872,lash
-2.8793783,-23.288147,enjoys
-47.388805,-0.18540633,chuckling
10.662258,-32.77734,Doesn
1.7965022,-35.37193,smarter
-51.391846,-3.9155676,Bobby
-51.220627,-3.6903002,Coon
-47.05348,-0.09103544,fished
-45.107414,2.7588792,Jolly
-11.900955,-4.8212733,neighbors
-52.293365,-5.6203904,Grandfather
-52.301105,-5.649721,Frog
-51.236465,26.993834,Big
-37.872425,-3.4427803,tickled
-46.68978,-1.4073102,Jerry
-46.663296,-1.3219315,Muskrat
14.149437,-27.205568,rum
13.35368,-40.949963,Didn
-43.788307,-8.846149,mildly
15.127794,-38.725796,retorted
-37.610832,-1.3395644,fighter
19.431305,-22.87699,Shadow
28.850084,-46.63842,FARMER
28.587717,-45.06332,NO
-3.5942562,-8.672783,LUCK
28.463383,-45.360897,AT
-32.273182,29.09697,whistling
-32.130775,29.097483,trudged
-0.9636213,-13.878115,catches
9.652418,6.077969,Made
2.4602041,-2.9207904,Anger
-49.851505,-1.5377425,footprint
-46.344227,15.415884,excitement
-9.885962,29.673506,tracks
-51.427597,-7.0350466,Turtle
-52.112648,-3.7621078,Reddy
-51.406116,26.997644,Hickory
-44.94671,2.797169,glared
-43.596386,-10.995483,drawled
-45.931995,-0.08073709,scare
4.6055026,-1.1305889,favor
-51.392193,-4.164155,Unc
-51.29748,-4.0938272,Possum
16.820219,-28.010296,Caw
18.525139,-31.888601,caw
-50.896107,-6.898943,Hare
-51.441196,-4.056899,Jimmy
11.761028,-24.667421,Toad
44.025955,-30.554726,Friends
-36.816837,21.228777,Meanwhile
-48.42083,24.76517,pail
12.1071005,-40.186874,hasn
0.7942238,-12.280127,Woods
-35.36278,23.154478,scrambled
-41.751087,6.4125834,shrieked
-30.00057,33.87951,logs
-33.84018,10.893609,gasp
18.905315,-31.924438,e
12.217065,-27.37534,yo
30.17109,-45.113754,FOR
-8.870436,0.9564733,Nearer
-41.74091,22.079927,jerking
-8.453069,32.687675,lonesome
-0.45860523,-14.162364,berry
17.309423,-31.880255,Um
28.859474,-20.460533,Makes
-53.181316,-2.9636335,Pasture
4.908079,-11.499307,Seems
6.9142594,-28.954485,pie
-21.60041,13.50764,Mountain
-9.598227,34.43196,roam
39.02859,-30.370274,World
11.847379,-39.624565,mustn
-41.010475,23.984184,peered
-47.684402,-0.0108894,blueberries
1.2565835,-13.815637,blackberries
-29.690495,16.636488,sheer
-40.351784,26.56731,legged
17.312704,-31.888779,um
-42.462585,18.001493,blinked
-31.833906,28.288393,tipped
-12.137363,19.57182,brimming
-24.342537,0.81549954,recognized
-4.1628704,17.039202,yelling
-7.792832,46.29561,Welcome
-16.23945,18.150158,Tit
12.788078,-25.84291,Jenny
31.48221,-14.164105,Wood
-21.90265,28.762867,peer
-27.503574,-20.503212,aroused
-25.819023,25.593817,clattering
-35.043972,-11.479478,philosopher
-39.979362,23.547972,stupidly
11.333628,-39.45753,needn
-14.122093,-1.9353495,comical
16.045383,-20.679249,Wonder
-20.103148,-10.226711,adventures
-51.101734,-7.1994505,Alice
-37.987736,2.9971776,sleepy
-37.27392,30.960726,picking
28.125164,-47.848854,OUT
-32.873,33.447304,rabbit
-29.13323,27.149527,tunnel
-30.181152,-5.678332,Zealand
-7.0406327,9.158738,Australia
-26.459005,1.5442548,dreamy
-30.016172,45.48292,whiskers
-34.114937,32.486042,doorway
-27.073933,12.231564,telescope
-47.755997,-5.03199,('
-12.622501,23.66579,cherry
-7.3008294,34.118706,turkey
-1.2478923,-15.715701,croquet
27.877785,-46.115063,RIGHT
-15.959309,11.30229,gallons
-41.187534,7.139733,pattering
-48.88813,-5.807339,Duchess
-26.775063,32.319317,savage
7.735551,-34.734303,Mabel
37.960636,-27.956661,Table
-7.8245487,-9.951848,Paris
-1.4074957,-11.898015,"--""'"
-11.420062,10.757485,crocodile
-8.8370905,37.2699,Nile
-31.422915,45.909557,chin
-37.94805,33.99628,railway
-38.611916,38.81461,wooden
-25.499094,37.65771,spades
-14.659616,8.5338745,walrus
-35.719105,-7.521916,Grammar
8.141461,-37.414776,daresay
18.084347,-16.744995,Conqueror
11.6818695,-26.100546,est
-37.550327,32.823093,lazily
-23.461573,44.396217,curly
10.193352,-30.709038,rats
-1.3780459,-9.417463,Lory
3.505316,11.619628,Race
22.787567,-21.675396,Tale
-41.437737,25.662405,fur
-39.09162,2.7409039,sulky
-5.3550396,3.3007634,Silence
-16.181408,-4.4648423,usurpation
-0.7281795,-14.884472,shiver
23.933468,-15.305447,Found
-47.41517,21.325792,hurriedly
3.213828,-11.795487,prizes
-44.004166,-11.4674835,thimble
38.883846,-28.326803,Hand
-48.462963,-6.3607154,jury
-2.6285424,-15.619989,".""'"
-0.48148835,-8.792513,Crab
-0.7571522,-14.656326,oyster
-48.71724,-4.416105,Bill
11.555152,-33.49278,"'"""
-1.9440616,-8.353468,Coming
12.9233885,-37.681522,SOMETHING
14.583469,-33.932384,HERE
13.0480385,-41.19389,shouldn
10.52265,-32.77419,yer
-6.6372128,16.626795,Sounds
10.856543,-37.615105,coward
-0.82845265,20.871637,shrieks
-29.1606,5.4607787,slate
-48.158108,-5.76354,squeaking
-12.728405,20.514856,pebbles
-46.743496,-4.5293827,pigs
16.479366,-25.359747,barking
-41.55705,-11.835292,hoarsely
-41.041954,24.073385,mushroom
-35.319992,14.230833,hookah
-48.9041,-7.0999923,Caterpillar
-45.255844,-12.997928,sternly
-7.948012,-17.18233,confusing
-39.84836,3.8122816,swallowing
25.77294,-48.157047,OLD
11.023308,-26.037,FATHER
25.819363,-48.431152,WILLIAM
-10.514782,18.119959,sage
-21.967834,24.089727,muscular
12.245522,-38.573555,awfully
27.69504,-44.33276,T
-35.736786,32.5625,rearing
25.816711,-42.576916,HAVE
-20.780045,42.012737,curving
-3.8672857,1.8329554,dive
40.826687,-22.225061,Serpent
-47.64969,-5.4465213,Pigeon
26.196524,-39.559673,Fish
-46.098015,-5.7986326,Footman
-44.240765,2.480906,sneezing
-27.324806,16.428856,grazed
7.2428474,-35.845333,maybe
-38.483105,-18.473219,idiotic
-41.154064,9.432747,soup
-41.50876,9.901,pepper
-43.863216,8.542446,grinning
-22.011442,25.4069,axis
-33.208733,38.093613,tossing
-46.398586,23.56708,flinging
-34.23871,32.626358,engine
28.032919,-44.827736,IF
-41.48865,9.974707,pig
-38.869526,33.0152,trot
-50.819504,-7.23484,Hatter
-34.33535,-15.2746725,vanishing
26.33366,-20.48379,Mad
-50.81871,-7.2330937,Dormouse
-38.825245,27.922483,elbows
-43.80784,-11.215617,meekly
-47.195732,-11.445184,gloomily
-1.4650966,-13.112191,wearily
15.1028595,2.5287192,Hearts
1.0262008,-18.913202,pinch
18.064568,-22.090014,murdering
-22.95153,16.187143,yawning
5.355607,-42.516285,vote
1.2899389,-16.177103,treacle
-2.247689,-12.323994,jug
13.181711,-34.24103,eh
-32.016575,20.786535,doze
-12.015484,9.167434,Ground
-42.121166,9.653587,tulip
-35.305904,34.48694,flung
-15.37596,23.320711,clubs
-26.062841,42.119686,oblong
-43.617268,0.89496416,Knave
-32.93318,17.07844,flamingo
-42.37125,25.807247,tucked
-41.889355,22.312822,straightened
-1.9278514,-17.770298,hedgehog
-22.079536,11.521851,unrolled
10.631307,-32.776028,weren
-51.41895,-7.0411005,Mock
29.135191,-23.822914,Story
-11.592279,-14.080393,hopeful
13.662826,-20.892597,Tut
-32.456818,17.131987,squeezed
6.2118053,-30.391375,morals
-31.223595,48.20804,waist
25.513117,-20.080425,Birds
6.4661427,5.316703,linked
-13.118299,7.023075,sentenced
-50.988064,-7.148938,Gryphon
-33.755177,34.05264,ledge
-3.9294374,-5.1487994,extra
-0.17031243,-16.411148,Lobster
-2.3876665,-17.11249,lobster
-10.618848,9.116676,jelly
2.3148675,-16.946741,lobsters
-18.843311,19.212267,Back
6.8897557,-38.1351,whiting
0.5442691,-8.733489,porpoise
-29.97094,34.6267,shingle
-17.184528,16.602085,scaly
-0.82699835,-14.822282,eels
-0.6953321,-13.2626,duck
-30.963346,48.190212,belt
18.181414,-24.93186,Shark
1.4289,-3.8275182,Waiting
18.98091,-30.111053,Soo
18.97505,-30.122131,oop
-38.764866,26.42622,parchment
-46.101704,30.979076,wig
0.03291948,-11.369557,slates
-5.143106,-13.152147,dates
-6.5233216,26.85627,shifting
8.363209,-30.883669,squeeze
9.250526,-25.239016,dunce
28.349483,-19.542856,denies
-38.366196,38.407032,canvas
-35.385746,2.9470782,applause
-13.77426,9.761221,undertone
-37.338154,21.30789,sprawling
-15.380177,34.410168,globe
-37.03381,35.671406,downwards
12.808228,-33.930603,signifies
-2.6675465,-24.702204,imitated
-42.477695,7.633143,clapping
0.52487767,-8.527798,Begin
10.180638,-12.060106,atom
13.348638,-37.148304,KNOW
27.195438,-45.58085,BE
29.558897,-45.463623,FROM
26.48426,-48.223324,BEFORE
-40.44435,19.385054,clasped
-40.721764,2.4243097,choking
-19.846506,39.282383,rippling
29.885246,-50.304714,G
-47.46322,-8.676547,Professor
-25.563425,44.323288,gleaming
-32.453423,9.79294,professor
-34.614925,-11.791797,machine
-20.224306,32.07309,fantastic
-20.455187,-7.624158,evolution
-16.531496,-7.7662945,elusive
3.7186053,-12.556108,eternally
1.1399983,12.287526,identities
4.8124804,-29.825588,nightmare
-14.338703,25.154339,tools
-22.31088,20.899311,patent
-43.193214,23.209026,revolver
-21.512005,-6.095828,coincidence
-13.266191,9.886742,monk
-26.91807,13.9223385,crushing
-13.903085,-18.081688,detect
7.4182596,-9.928081,civilization
20.555063,-27.275028,Middle
25.724377,-24.590366,Ages
9.986032,-9.447451,illustrate
3.4089599,12.912586,religions
-14.555257,-6.643333,symbol
32.992287,-24.022974,Phrase
6.1419964,-0.69075066,progeny
-21.732796,-11.663882,morbid
-23.369236,30.867918,lurid
-41.25032,-7.1981826,exploded
-33.47224,39.3531,erect
-20.967846,22.263186,cracks
-17.860378,45.842636,haze
-13.61755,44.745926,orb
-33.58817,-8.595099,maniac
-0.9423144,17.116083,planet
-36.80363,22.410557,Cathedral
-22.416311,39.471367,buoy
-24.439827,41.418705,leaden
1.3360654,-14.476639,definite
7.490578,15.367304,Hence
-26.824368,32.83898,unearthly
-24.099724,32.12799,opaque
-17.68425,42.167892,fog
-10.986054,46.673054,dense
1.8193357,-13.025613,drowning
-17.773504,38.33832,immeasurable
-20.594,23.670744,combination
-10.419056,31.957882,cataracts
-28.924696,5.9466963,monstrosity
2.8546557,-10.928639,voyagers
-19.815506,35.794514,draped
-30.168095,34.358658,mists
-22.859232,30.041607,borderland
-26.303867,16.233541,stark
-4.7727323,-15.840316,humbug
-9.404002,-14.842332,arbitrary
5.94223,-18.489439,essentially
-17.139496,1.5081456,collision
-17.109428,-4.0361233,quadruped
-18.25426,32.548405,element
-20.33359,-7.5464106,evolutionary
-18.994577,31.08938,barbaric
-24.980976,15.914399,prop
-17.525257,22.339642,rounded
-15.04561,-8.966306,embodiment
-7.7216225,-14.628016,logical
-41.157887,-7.002549,maddening
-21.565489,29.224472,monotony
4.5144553,-32.34953,Christianity
-39.401634,26.88198,crucifix
-10.761907,12.485369,batter
-32.012547,-9.12725,Catholic
-28.486393,13.870859,frenzy
-7.552333,22.72757,wending
-13.854211,31.004921,interminable
-31.014061,31.38465,whirled
-22.694351,-8.319289,literal
-32.478615,31.067062,reeling
-22.76466,-11.915313,practical
-45.85272,-12.312937,grimly
-21.344606,12.523766,ungovernable
-45.47591,11.3142605,Ludgate
-21.288738,-13.997513,paradox
-17.869415,-10.472912,journalism
5.3982806,-22.414013,dandy
-17.1685,-9.0226,fundamental
-24.563723,15.922982,sickening
-10.701543,-3.7167203,brains
2.4536579,-2.5440483,deathless
-27.44959,13.642121,swagger
-26.83374,10.9276085,facade
-14.916942,-38.853363,physical
-8.378269,-14.354803,philosophical
-24.177319,-9.156675,sanity
-6.156945,12.2052,elemental
18.4245,-3.4626253,universe
7.451089,-0.24673542,victorious
5.750251,5.236157,defeated
-26.433445,34.40022,stillness
-13.641242,27.33137,idiots
-9.286925,-15.241395,paralysis
-36.823082,2.9310975,unmeaning
-18.255785,3.2922242,witted
-20.11987,-8.484689,efficient
-7.4319305,5.8628373,map
-24.476925,-8.408901,prosaic
-30.205738,45.523624,moustache
-9.906255,35.405064,float
-3.9537702,11.645551,noblest
4.8972025,13.600195,heroes
-14.067274,5.5853934,demeanour
7.189552,-35.104603,coax
-25.219143,26.244398,awaiting
-11.2061405,27.673666,spiral
-36.21509,22.222225,pinioned
-17.604189,46.53693,sunset
-22.080189,34.15034,plumage
-16.1024,33.42778,masses
-36.197605,36.136513,hurled
13.088621,-40.66844,aren
-10.379819,27.236242,demi
-22.123425,26.53102,trail
-23.108362,23.883127,serpentine
-3.5616872,-19.812246,buns
-21.208765,-7.3075533,pantomime
-36.57287,24.050516,hilarious
-30.937107,14.740279,mob
-27.040697,36.389774,splinters
-32.189003,-8.498202,police
-25.004498,18.498604,lank
-29.859077,9.593987,dazed
-24.757792,18.517893,plaid
-44.407673,13.58502,smashed
-10.139047,11.649373,'-
-36.85287,6.7439237,constable
-7.4341974,47.14403,turbulent
-31.99427,-13.978848,ensuing
-42.930443,-5.3250556,Atheist_
-18.243317,8.200887,district
-42.947014,-5.567696,editor
-20.380087,6.1050496,thrilling
-19.086897,24.512245,width
-39.277096,32.1883,uplifted
-10.146095,-19.752815,Scotchman
-49.17383,-9.85465,Turnbull
-1.0060539,29.500809,Year
4.4388175,11.01498,artists
-18.1354,9.684545,Bay
-19.792858,36.118084,snaky
-7.1122885,-13.18312,Celtic
-45.23879,-7.5687766,Highlander
-49.094967,-9.886123,Evan
-49.178173,-9.866406,MacIan
-29.656965,-12.229057,Fleet
-19.35396,-12.926993,historical
-23.088398,42.56229,peacock
-23.34039,-11.973357,supernatural
-8.3794565,34.99025,debris
-17.10779,18.379946,sharpening
10.876802,-27.912638,Victoria
-2.7753122,-4.0656333,conspirator
-16.793894,32.16409,Highland
-32.15989,25.858404,capture
0.9021935,5.2905774,Golden
2.8353758,-9.600854,Constitution
-25.79496,-0.41790795,selected
10.128021,-37.71303,atheist
-34.471996,-8.319572,""","
-45.195343,-7.4791975,stolidly
-22.793213,-7.377614,Mesopotamian
-19.596037,-1.4877744,accumulated
2.7197986,-9.7477665,deity
-39.156788,26.696428,brandishing
-45.385593,-4.997718,lunatic
-18.129148,28.056135,lone
-14.602478,25.109356,policemen
-23.58971,35.192608,ponderous
-13.687021,2.466558,questionings
-13.86673,-10.04329,enthusiasts
-41.338646,-5.277389,shopkeeper
-1.9006916,11.012951,types
-3.3951876,-2.9974082,republican
-13.060389,-11.02459,appeals
-45.44702,-8.456399,Cumberland
-45.874596,-8.538493,Vane
-18.426245,-0.37974653,theoretic
-23.996288,-13.138872,hopelessly
-1.8743032,0.1648109,incomparable
17.163742,-16.412361,Laughter
-23.686825,-9.937715,stolidity
-4.0607905,15.710168,Loud
-24.616354,37.63584,parallel
-42.839497,-11.348254,irritably
15.43132,-27.184807,Eh
-12.940288,-26.079926,conceivable
-43.047726,16.528675,coin
-36.134605,2.1321435,automatic
-34.410378,-8.456324,"""."
-45.169704,17.305489,pistol
9.502661,-15.416233,refuses
-20.062387,19.040245,bubble
-29.20175,15.016431,imbecile
-45.535076,17.39893,stunned
-14.196996,37.160595,branching
-21.873144,-12.711627,phrases
-16.016748,-11.629035,accidents
4.207092,-33.25237,duel
-23.417625,33.855217,ghastly
-30.29434,9.49588,thunderstruck
15.209235,-20.321732,thinker
1.73586,-13.5245905,atheists
-24.001501,31.709751,shadowed
-3.168203,31.136074,Island
38.573364,-28.833405,Blood
-6.772113,21.83083,mellow
-33.158825,33.764664,greasy
-9.941663,-12.518814,poetic
-30.257679,33.854702,glimmer
-31.144783,21.85075,archway
-28.05803,9.251374,squalid
-24.59535,-9.11753,type
-33.623444,0.18489687,cowardly
-38.087616,-7.5034013,Gordon
-22.261137,5.9825625,Scotchmen
-33.219517,-8.601412,Scotch
-18.586514,41.892796,ghostly
-18.030045,7.9911666,trophy
-26.694525,24.460686,poised
19.30362,-16.41882,Words
-40.92471,6.655066,shopman
-22.665752,11.139334,stunning
38.98937,-21.541697,Gentlemen
-22.410942,11.945507,grating
5.5224953,4.1054296,Raise
-48.84246,29.50638,gag
-29.870056,19.964544,combatants
-43.7029,21.14837,cigarette
-21.663488,0.5931433,vitality
-12.381357,-4.701422,apathy
-42.10735,20.627752,lunged
0.8831551,22.393438,infernal
-44.464485,17.174072,opponent
-29.007664,8.838714,parried
-14.098865,-1.8020331,unbearable
-19.682497,17.931734,murderous
-29.154799,9.1321335,lunge
-34.595654,29.13856,thrusting
-20.947998,18.562801,chivalry
-27.039162,31.754686,scraping
-30.518532,4.188725,duellists
-9.482053,3.6594353,graze
-29.819746,-9.26717,mechanical
-21.626762,12.347035,click
-31.211117,32.26437,bellowing
-20.362425,10.311044,Police
15.6872425,-27.08975,Murder
-41.316097,-10.635842,gasped
-25.673466,24.161665,socks
